image_id,classification,min,max,mean,sd,range,sum,zeroes,duplicates,mra_D1_min,mra_D1_max,mra_D1_mean,mra_D1_sd,mra_D1_range,mra_D1_zero,mra_D2_min,mra_D2_max,mra_D2_mean,mra_D2_sd,mra_D2_range,mra_D2_zero,mra_D3_min,mra_D3_max,mra_D3_mean,mra_D3_sd,mra_D3_range,mra_D3_zero,tri_min,tri_max,tri_mean,tri_sd,tri_range,var_sill,var_range,var_kappa,g,zeros,num_peaks,gradient_max,gradient_min,gradient_mean,gradient_stdev
11,high,0.0,0.984601736068726,0.363523609511378,0.190041508153033,0.984601736068726,20101.4015115412,14,0,-0.0947400664690645,0.113400148076832,5.548850094281639e-22,0.0054738718228685,0.208140214545896,198,-0.129062119866782,0.157774837622139,-1.12509708202826e-20,0.0103444014688963,0.286836957488921,198,-0.16566922561065,0.132808816162552,1.0636822723935801e-20,0.0186980589877364,0.298478041773202,198,4.23722385608752e-07,0.662829035392621,0.0839043703811235,0.0527938628499839,0.662828611670236,0.0415814682547155,0.0836419881336881,2.0,0.294694763162151,14,8337,179.99999997518077,0.0,0.2347834075719969,4.153750475405395
12,high,0.0,0.98501068353653,0.372799876506013,0.180204613041756,0.98501068353653,20614.3419712765,8,0,-0.0756398103020676,0.0929920548125671,8.56867205647986e-22,0.0058263011960815,0.168631865114635,198,-0.140736329182178,0.211245251933403,4.20754513732296e-21,0.0118368040789577,0.351981581115582,198,-0.205975428166129,0.225413869695309,-1.13210389539526e-21,0.0208346388134469,0.431389297861438,198,3.07337740939381e-09,0.603688012321703,0.0862387583826105,0.0571117095787551,0.603688009248325,0.0372534524822475,0.0879161006818027,1.5,0.270685686279751,8,8337,179.9999999825859,0.0,0.234783833624058,4.15375042739582
13,high,0.0,0.952785730361938,0.384293793479095,0.179723117227639,0.952785730361938,21249.90960422,9,0,-0.0641219282049943,0.0828595004726049,-4.38454742763478e-21,0.0058910193460805,0.146981428677599,0,-0.126863322204887,0.114482398168057,1.22970594205919e-21,0.0109134616714952,0.241345720372945,0,-0.187551330373154,0.246671219140037,3.11242329995758e-20,0.0211824124910872,0.434222549513191,0,8.28276692955463e-07,0.688313009748309,0.0850591108428898,0.0532291790176545,0.688312181471616,0.0353994001177243,0.0841420521178445,1.5,0.263430861402924,9,8337,179.9999999724287,0.0,0.2347840715571518,4.153750394801793
14,high,8.06439929874614e-05,0.949851095676422,0.38553699983831,0.154646353769832,0.949770451683435,21318.6539430592,0,0,-0.086882306751224,0.119837296037572,-2.29723374265468e-21,0.0061514113146508,0.206719602788796,0,-0.124619148033094,0.190880777270478,-1.44029837119695e-20,0.0120819575824247,0.315499925303572,0,-0.161758577631585,0.218285037651475,1.8979812336624102e-20,0.0206526183226534,0.380043615283059,0,0.0047173872353881,0.571741051845461,0.0875385355359395,0.0547635980995377,0.567023664610073,0.0260952388378122,0.0702117067972835,1.3,0.225023336364118,0,8323,179.99999996956444,0.0,0.2347854496444867,4.153750120414911
15,high,0.0011478088563308,0.916209697723389,0.390030040104465,0.155027168020682,0.915061888867058,21567.1010976165,0,0,-0.124501964171691,0.100593750732027,-3.68358844929355e-21,0.0062427790613495,0.225095714903718,198,-0.174748422120755,0.154887339763313,6.15703272489132e-21,0.0124342000613493,0.329635761884068,198,-0.263603315664486,0.179666372032411,5.26613814270241e-20,0.0230325158999867,0.443269687696897,198,0.0030990611814998,0.570000167630597,0.08783256425775,0.0547274406746253,0.566901106449097,0.0266693875250648,0.0745076722769529,1.0,0.223445038504088,0,8328,179.9999999727386,0.0,0.2347881125683678,4.153749691428406
16,high,0.0,0.997128307819366,0.377297718620468,0.166057409658551,0.997128307819366,20863.0546488374,19,0,-0.0618386290193666,0.0905692242866789,-4.67579159405091e-22,0.0057244828711705,0.152407853306046,0,-0.124024405444294,0.172346177095146,-2.8076958502106002e-21,0.0117526198477313,0.29637058253944,0,-0.167272629031147,0.288842139452575,-2.53691698422166e-22,0.0214955706026772,0.456114768483722,0,0.0,0.500310866072399,0.0852750812107404,0.0520736588472645,0.500310866072399,0.0335999224216826,0.0990322181105587,1.0,0.246142622029303,19,8320,179.9999999776676,0.0,0.2347872944143544,4.153749824586832
17,high,0.0,0.968308866024017,0.394969185700841,0.192684488467634,0.968308866024017,21840.2160925137,37,0,-0.0878640566633406,0.0717172095774036,-1.90067722973296e-21,0.005518303987993,0.159581266240744,0,-0.161260877626949,0.248305518399601,-2.0415296210292802e-21,0.0122566070267726,0.409566396026551,0,-0.225611209178621,0.229146050808444,5.5411297418978204e-21,0.0220063531411674,0.454757259987065,0,0.0,0.530433788264052,0.0831573433893296,0.0545370611827725,0.530433788264052,0.0444618150213512,0.125123144120409,0.9,0.27574899070239,37,8337,179.99999998161675,0.0,0.234790722695586,4.153748779858984
18,high,0.0,0.982458174228668,0.367273365637616,0.19475144401889,0.982458174228668,20308.7480262976,434,0,-0.0598802699309458,0.0876022462606761,-1.37455972383025e-21,0.0054264519090829,0.147482516191622,0,-0.150102594846318,0.23178875920462,-9.74225519415285e-21,0.0113559239067254,0.381891354050938,0,-0.290377651775153,0.226512409501053,2.60689033677985e-21,0.0210626163180494,0.516890061276206,0,0.0,0.626610818517907,0.0817786283807544,0.0559633545295168,0.626610818517907,0.046108282479391,0.123944508430881,1.1,0.296025460250444,434,8337,179.99999998353465,0.0,0.2347884533281053,4.153749455771312
19,high,0.0,0.998354613780975,0.379764540412045,0.173553632981665,0.998354613780975,20999.4600266245,6,0,-0.0752336279358963,0.0941563946341177,-4.4067281225788004e-21,0.0055105763172671,0.169390022570014,0,-0.218398937217717,0.19817109939613,4.27936049856003e-21,0.0118510998202471,0.416570036613846,0,-0.186266396678882,0.27872462259376,-3.12148552311289e-20,0.0209075450383399,0.464991019272642,0,4.9247689197035e-07,0.560822543213379,0.0835237603958739,0.0568275371751274,0.560822050736487,0.0351466435146619,0.0952150406117632,1.0,0.255345481895901,6,8337,179.9999999833331,0.0,0.2347876143439663,4.15374960913965
20,high,3.45827284036204e-05,0.976922571659088,0.380085426090779,0.16021169413258,0.976887988930685,21017.2037211157,0,0,-0.0917576331606243,0.0849909656879569,-4.7431455413360104e-21,0.0058623427965214,0.176748598848581,0,-0.177953842809075,0.161780653862451,1.2190266478233e-20,0.0118709820498443,0.339734496671526,0,-0.17105225695907,0.257638037812248,8.18216425618472e-21,0.0220294525284379,0.428690294771318,0,0.001960748908883,0.67237387169571,0.0829225018678873,0.0560001480858942,0.670413122786827,0.0289818147121212,0.0789422841929083,1.1,0.236939486737327,0,8337,179.9999999796457,0.0,0.2347861114901065,4.1537499222649545
21,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8323,179.73233976960182,0.0,0.2543400815223395,4.152303051980306
22,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8312,179.5265003144741,0.0,0.2540480087443284,4.152291707525874
23,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8324,179.54858830571175,0.0,0.2549124186109953,4.1522091889649815
24,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8311,179.5294526219368,0.0,0.2545561688088698,4.152253486098954
25,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8315,179.4094375371933,0.0,0.2550868126732785,4.152257727361507
26,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8311,179.44192498922348,0.0,0.2551809903465455,4.152246825847209
27,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8309,179.6369273364544,0.0,0.2546180040458449,4.15230942866804
28,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8316,179.46752434968948,0.0,0.2541795581477467,4.152290870711294
29,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8305,179.56810933351517,0.0,0.2536981553566376,4.1522863689620735
30,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8313,179.3816064596176,0.0,0.2541959312759091,4.152268627043061
31,high,5.32740821604176e-15,4.74276795614514e-08,3.02837192137695e-10,1.5402088171955702e-09,4.74276742340432e-08,1.6745685376446e-05,0,0,-4.17360472682157e-09,5.347969738424341e-09,-4.32310693770567e-29,1.19324874023875e-10,9.521574465245911e-09,0,-8.46407482482949e-09,1.32247709379075e-08,-3.0035807447124e-28,2.23058956738761e-10,2.1688845762737e-08,0,-1.00724609905414e-08,1.20979592870316e-08,3.22990531645789e-28,3.59052153131426e-10,2.2170420277573e-08,0,6.943475004484019e-16,3.61144993544123e-08,2.59586289531413e-10,1.38236849599591e-09,3.61144986600648e-08,3.76022188438873e-18,0.151256111695724,0.4,0.913260599613016,0,2158,179.88742638379335,0.0,0.3143021828168099,4.143406333745084
32,high,1.93367076297963e-15,5.42402354142268e-08,2.57407344550759e-10,1.3356977474420502e-09,5.42402334805561e-08,1.42335965242788e-05,0,0,-7.710935955104471e-09,1.35583639715213e-08,-3.79208245609249e-29,1.72515202815183e-10,2.12692999266257e-08,198,-1.72645448181881e-08,2.57495719285416e-08,3.47021629060978e-29,3.30089668920498e-10,4.30141167467297e-08,198,-1.84532208584202e-08,2.29141616026793e-08,4.13847696142503e-29,4.866539879798901e-10,4.13673824610994e-08,198,9.28846562006561e-16,8.08758730349149e-08,2.51080706036628e-10,1.67211078615108e-09,8.08758721060683e-08,2.62539141471271e-18,0.133178683864987,0.3,0.904239064562659,0,2172,179.6979991197586,0.0,0.3147749592925274,4.143361914099264
33,high,3.99828392575884e-15,5.2810960937677e-08,3.00369419207571e-10,1.5522529913045602e-09,5.28109569393931e-08,1.66092274045018e-05,0,0,-6.7558321253938506e-09,1.21847438276192e-08,-8.30691214207955e-29,1.91358652892829e-10,1.89405759530131e-08,0,-1.77169334242075e-08,2.79408883292193e-08,-2.35785979332616e-28,4.14145763868714e-10,4.56578217534268e-08,0,-1.95549135106767e-08,1.30623526769316e-08,2.19048126540765e-28,4.90128380337652e-10,3.26172661876083e-08,0,1.3828596682032802e-15,7.71508410886644e-08,2.61988987241262e-10,1.71754263984094e-09,7.71508397058048e-08,3.01821266517476e-18,0.0935094927491618,0.4,0.909193270848332,0,2061,179.990135894157,0.0,0.315822747438214,4.143491904980166
34,high,3.02249011206062e-15,2.72930282818606e-08,2.35515312937756e-10,9.15897465920097e-10,2.72930252593705e-08,1.30230547442062e-05,0,0,-3.10987764689844e-09,6.820905256782221e-09,-3.03416466927531e-29,9.975523815035329e-11,9.930782903680661e-09,0,-6.90028018881564e-09,8.42806919293533e-09,-3.04400159792151e-29,1.82723284394668e-10,1.5328349381751e-08,0,-8.4202916973763e-09,1.32483118824109e-08,4.40732984920532e-29,3.21315481143372e-10,2.16686035797872e-08,0,1.6424302325254902e-15,3.58726172082911e-08,2.09544935424332e-10,9.7199109374435e-10,3.58726155658609e-08,9.5905983456562e-19,0.0662785938543868,0.5,0.880436424635342,0,2076,179.9969728523865,0.0,0.3150679637845127,4.143522680284122
35,high,4.0070625752241805e-15,3.3590019654639e-08,2.75622759221747e-10,9.97931039339118e-10,3.35900156475765e-08,1.52408360939257e-05,0,0,-3.85513659674677e-09,7.374763935554621e-09,-3.14390725593546e-29,1.03886668512966e-10,1.12299005323014e-08,0,-8.25073898482719e-09,1.05020611222687e-08,1.45830688721033e-28,2.05285524430432e-10,1.87528001070959e-08,0,-1.02932244104514e-08,1.70353258424815e-08,-4.84508889736516e-28,3.42146318788737e-10,2.73285502529329e-08,0,6.985404220223701e-16,4.86390642679581e-08,2.46579288062998e-10,1.0905988412315102e-09,4.86390635694176e-08,1.1290168506738698e-18,0.0438174765801993,0.0,0.879832443497997,0,2179,179.99675524164925,0.0,0.3158333641508187,4.143413431559096
36,high,1.9726899709696104e-15,4.33612932226879e-08,3.0069138657915e-10,1.14438945171158e-09,4.33612912499979e-08,1.66270309122807e-05,0,0,-5.2719546332879204e-09,8.8848805818055e-09,-1.34405849814255e-28,1.2293780315622401e-10,1.41568352150934e-08,0,-1.20531083380556e-08,2.14945884836191e-08,-9.17291539208792e-29,3.1397902200957503e-10,3.35476968216747e-08,0,-1.43777685192217e-08,2.01873663766192e-08,1.15265121674023e-28,3.59898366339709e-10,3.45651348958409e-08,0,3.8314120893012197e-16,5.63335278399265e-08,2.4589766284157103e-10,1.24236959290588e-09,5.63335274567852e-08,1.83441630604146e-18,0.108574937355457,0.4,0.869406222950198,0,2138,179.9893929278478,0.0,0.3170290825434631,4.143269173209772
37,high,1.22737435161489e-15,3.61148266847522e-08,4.07208008069082e-10,1.4125916099894902e-09,3.61148254573778e-08,2.25169740141879e-05,0,0,-4.2696457473195e-09,8.80028396616958e-09,-3.12315491496757e-29,1.19362648846329e-10,1.30699297134891e-08,0,-1.06354640982038e-08,1.81835852201538e-08,-1.90299959135846e-28,2.97870902175056e-10,2.88190493183576e-08,0,-9.82314120081398e-09,1.3465589785598e-08,-1.28623294307569e-28,3.29242839130761e-10,2.32887309864119e-08,0,2.92208859215044e-16,4.26068420556468e-08,2.89405129792408e-10,1.17478161712965e-09,4.26068417634379e-08,2.88765909132713e-18,0.128226061177026,0.5,0.868642572310308,0,2197,179.9675254151225,0.0,0.3183209860616042,4.143284045455969
38,high,3.83004158309398e-15,7.43804875469323e-08,5.30665428326597e-10,1.9446592621922902e-09,7.43804837168907e-08,2.93436755247475e-05,0,0,-1.26161525056304e-08,2.40683990325952e-08,-6.915700608480649e-29,2.19794597895501e-10,3.66845515382256e-08,0,-1.53365129715408e-08,2.51864348994475e-08,-1.1463272875427599e-28,3.85904587553015e-10,4.05229478709883e-08,0,-2.26632122439463e-08,2.09408900890708e-08,2.12484751332194e-28,5.05852465114685e-10,4.36041023330172e-08,0,1.3387505325626202e-15,1.37086649193692e-07,4.0206405626931e-10,1.9965681048055303e-09,1.37086647854942e-07,5.05983455800329e-18,0.0882978682567556,0.5,0.861961889023241,0,2262,179.94309294223785,0.0,0.316977676296037,4.143421437429252
39,high,4.122107437153211e-15,1.35159169190047e-07,4.49741971700942e-10,2.0607121393766e-09,1.35159165067939e-07,2.48689320671753e-05,0,0,-2.33423676764483e-08,3.95326350398679e-08,-5.01523563192097e-29,3.63000023290328e-10,6.28750027163162e-08,0,-3.05180607342519e-08,2.01512614854568e-08,1.04638540382309e-28,3.98968379980113e-10,5.06693222197087e-08,0,-4.43896798254916e-08,4.45648196002726e-08,-4.6810040030680095e-28,7.36953877639014e-10,8.89544994257642e-08,0,1.0398325181645502e-15,2.35778717450886e-07,3.93227010843806e-10,2.94673357187084e-09,2.35778716411054e-07,5.3698375004395695e-18,0.0650295463103309,0.4,0.870222493906319,0,2443,179.91033969819546,0.0,0.3155093405706712,4.143391070320946
40,high,1.1917994972258e-14,1.23370398341649e-07,3.20506281589636e-10,1.6516970652228202e-09,1.23370386423654e-07,1.77227153467805e-05,0,0,-1.79573596447148e-08,2.23750609335363e-08,-2.38974243785421e-28,2.71693245166787e-10,4.03324205782511e-08,0,-3.92914234755955e-08,2.17833886554719e-08,3.8764681223081798e-28,3.91555121839638e-10,6.10748121310675e-08,0,-5.33546277009287e-08,4.50716275862442e-08,1.58856442187691e-27,6.714444564033681e-10,9.84262552871729e-08,0,8.58971295773721e-16,2.0480761356959e-07,3.25648446149318e-10,2.9041564584507e-09,2.04807612710618e-07,3.14310726065941e-18,0.037560680974345,0.4,0.880574178161174,0,2244,179.86010000109673,0.0,0.31563908928289,4.14343692690653
41,high,0.0,2.32506096153884e-07,1.5623771966342e-08,2.89734708308072e-08,2.32506096153884e-07,0.0008639320946508,16808,0,-5.92710744479158e-08,8.73828789464999e-08,1.3575178508020002e-27,1.8711471243961e-09,1.46653953394416e-07,9372,-5.56078497520591e-08,7.82277253227104e-08,-4.50827989266138e-27,3.12015789560698e-09,1.3383557507477e-07,9372,-5.24537985809313e-08,7.46766788913466e-08,7.50130799638928e-27,4.655525081901011e-09,1.27130477472278e-07,9372,0.0,3.80765991064996e-07,9.69271618712813e-09,1.99654282286113e-08,3.80765991064996e-07,1.13363401902495e-15,0.247985503495825,0.4,0.76914414568198,16808,8304,180.0,0.0,0.2630530883627449,4.151148276937845
